fold,test_subject,eval_unit,subject,condition,file_path,prob,target,win_acc,win_f1,win_auc,win_mcc,file_acc,file_f1,file_auc,file_mcc
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.02040940336883068,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.013485804200172424,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.03869211673736572,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.10101485252380371,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.12742620706558228,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.10555168986320496,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.0462857149541378,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.05923490226268768,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.2313343733549118,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.626285970211029,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.44452038407325745,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.37725237011909485,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.6730507612228394,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.3137757182121277,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.08918385207653046,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.051121603697538376,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.018431274220347404,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.10061480104923248,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.03953265771269798,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.012122517451643944,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.08517351001501083,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.07624899595975876,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.03763984888792038,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.10175899416208267,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.10019633919000626,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.03532792627811432,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.07668528705835342,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.14407385885715485,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.09464002400636673,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.1407468616962433,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.1565256267786026,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.020920615643262863,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.017875943332910538,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.16181513667106628,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.534186601638794,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.5691959857940674,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.09964827448129654,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.05065932124853134,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.10700922459363937,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.038966018706560135,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.025802895426750183,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.024090666323900223,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.01764252781867981,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.01918206177651882,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.03062366135418415,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.02215813659131527,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.01191649865359068,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.04227334260940552,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.12142980843782425,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.021567706018686295,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.01812208630144596,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.12308114022016525,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.33589401841163635,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.05525295436382294,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.013774756342172623,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.014779865741729736,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.022517984732985497,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.03691624477505684,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.028187569230794907,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.04247434437274933,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.028749102726578712,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.04999798908829689,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.037595055997371674,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.008104045875370502,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.012431743554770947,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.08365485072135925,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.02290893718600273,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.00958995334804058,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.015516755171120167,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.0032328395172953606,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.008039421401917934,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.026891812682151794,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.05138900503516197,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.12618538737297058,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.051209062337875366,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.013546988368034363,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.011073397472500801,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.005126206204295158,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.016804631799459457,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.11945424228906631,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.33280181884765625,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.3407401442527771,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.1482704132795334,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.1413271427154541,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.09230680763721466,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.032213304191827774,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.05683324486017227,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.03888538479804993,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.018960697576403618,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.07794827967882156,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.35201364755630493,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.06704697757959366,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.09370944648981094,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.1554655283689499,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.011137410998344421,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.019494464620947838,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.03276935964822769,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.04557640105485916,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.20079384744167328,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.170449361205101,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.11417438834905624,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.16965417563915253,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.04525548219680786,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.05645669251680374,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.1551225334405899,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.08701032400131226,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.10334718227386475,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.14295494556427002,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.04859751835465431,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.0487055741250515,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.12644150853157043,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.05389687046408653,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.010697759687900543,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.05347546562552452,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.2418653517961502,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.022021904587745667,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.022522401064634323,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.13072463870048523,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.050092946738004684,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.020734965801239014,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.027999717742204666,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.06823074817657471,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.09808066487312317,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.031244993209838867,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.08782497048377991,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.6569767594337463,0,,,,,,,,
1,Subject00,file,Subject00,tensor(1),data/derivatives/raw_windows\Subject00_1.npz,0.7434198260307312,0,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.5696569681167603,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.5582133531570435,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.2977944314479828,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.13571760058403015,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.09416181594133377,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.009001259692013264,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.016460439190268517,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.14171144366264343,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.3842271864414215,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.10825957357883453,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.20785951614379883,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.25633636116981506,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.24871140718460083,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.4807482063770294,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.2732000946998596,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.15075138211250305,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.19220004975795746,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.272402822971344,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.25225698947906494,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.1712704598903656,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.047098588198423386,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.2395670861005783,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.3790847957134247,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.24745520949363708,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.3528057336807251,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.6202852725982666,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.6745892763137817,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.6137069463729858,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.7939616441726685,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.7615856528282166,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.49533212184906006,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.6373348832130432,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.630207359790802,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.6491682529449463,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.6540371179580688,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.6452677249908447,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.5747037529945374,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.40691515803337097,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.6095597743988037,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.6832848787307739,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.5514487028121948,1,,,,,,,,
1,Subject00,file,Subject00,tensor(2),data/derivatives/raw_windows\Subject00_2.npz,0.40279626846313477,1,,,,,,,,
