fold,test_subject,eval_unit,subject,window_idx,prob,target
2,Subject01,window,Subject01,tensor(64),0.10253045707941055,0
2,Subject01,window,Subject01,tensor(65),0.09288948029279709,0
2,Subject01,window,Subject01,tensor(66),0.20772795379161835,0
2,Subject01,window,Subject01,tensor(67),0.19144785404205322,0
2,Subject01,window,Subject01,tensor(68),0.3656958043575287,0
2,Subject01,window,Subject01,tensor(69),0.17127946019172668,0
2,Subject01,window,Subject01,tensor(70),0.2743813097476959,0
2,Subject01,window,Subject01,tensor(71),0.09569849818944931,0
2,Subject01,window,Subject01,tensor(72),0.11221127957105637,0
2,Subject01,window,Subject01,tensor(73),0.48578977584838867,0
2,Subject01,window,Subject01,tensor(74),0.5437057614326477,0
2,Subject01,window,Subject01,tensor(75),0.5833059549331665,0
2,Subject01,window,Subject01,tensor(76),0.5351114869117737,0
2,Subject01,window,Subject01,tensor(77),0.19298692047595978,0
2,Subject01,window,Subject01,tensor(78),0.6160595417022705,0
2,Subject01,window,Subject01,tensor(79),0.25576138496398926,0
2,Subject01,window,Subject01,tensor(80),0.16992953419685364,0
2,Subject01,window,Subject01,tensor(81),0.3353523910045624,1
2,Subject01,window,Subject01,tensor(82),0.18645764887332916,1
2,Subject01,window,Subject01,tensor(83),0.40923476219177246,1
2,Subject01,window,Subject01,tensor(84),0.5494349598884583,1
2,Subject01,window,Subject01,tensor(85),0.3965035378932953,1
2,Subject01,window,Subject01,tensor(86),0.36388760805130005,1
2,Subject01,window,Subject01,tensor(87),0.408714234828949,1
2,Subject01,window,Subject01,tensor(88),0.1797851175069809,1
2,Subject01,window,Subject01,tensor(89),0.1128976047039032,1
2,Subject01,window,Subject01,tensor(90),0.5230622291564941,1
2,Subject01,window,Subject01,tensor(91),0.5658111572265625,1
3,Subject02,window,Subject02,tensor(92),0.11985396593809128,0
3,Subject02,window,Subject02,tensor(93),0.6817867755889893,0
3,Subject02,window,Subject02,tensor(94),0.7069064974784851,0
3,Subject02,window,Subject02,tensor(95),0.8405346274375916,0
3,Subject02,window,Subject02,tensor(96),0.3721078634262085,0
3,Subject02,window,Subject02,tensor(97),0.8458769917488098,0
3,Subject02,window,Subject02,tensor(98),0.03701019287109375,0
3,Subject02,window,Subject02,tensor(99),0.017635207623243332,0
3,Subject02,window,Subject02,tensor(100),0.017017370089888573,0
3,Subject02,window,Subject02,tensor(101),0.3622055947780609,0
3,Subject02,window,Subject02,tensor(102),0.5848650932312012,0
3,Subject02,window,Subject02,tensor(103),0.08407185226678848,0
3,Subject02,window,Subject02,tensor(104),0.7049402594566345,0
3,Subject02,window,Subject02,tensor(105),0.04528810828924179,0
3,Subject02,window,Subject02,tensor(106),0.14435119926929474,0
3,Subject02,window,Subject02,tensor(107),0.01642506569623947,0
3,Subject02,window,Subject02,tensor(108),0.016215084120631218,0
3,Subject02,window,Subject02,tensor(109),0.019770050421357155,0
3,Subject02,window,Subject02,tensor(110),0.7092687487602234,0
3,Subject02,window,Subject02,tensor(111),0.019805967807769775,0
3,Subject02,window,Subject02,tensor(112),0.8198124766349792,0
3,Subject02,window,Subject02,tensor(113),0.6142008900642395,0
3,Subject02,window,Subject02,tensor(114),0.521419882774353,0
3,Subject02,window,Subject02,tensor(115),0.7440903186798096,0
3,Subject02,window,Subject02,tensor(116),0.35647717118263245,0
3,Subject02,window,Subject02,tensor(117),0.023634325712919235,0
3,Subject02,window,Subject02,tensor(118),0.5402910709381104,0
3,Subject02,window,Subject02,tensor(119),0.029330994933843613,0
3,Subject02,window,Subject02,tensor(120),0.017135286703705788,0
3,Subject02,window,Subject02,tensor(121),0.02609913796186447,0
3,Subject02,window,Subject02,tensor(122),0.020404035225510597,0
3,Subject02,window,Subject02,tensor(123),0.043257977813482285,0
3,Subject02,window,Subject02,tensor(124),0.6914797425270081,0
3,Subject02,window,Subject02,tensor(125),0.8020099401473999,0
3,Subject02,window,Subject02,tensor(126),0.8167142271995544,0
3,Subject02,window,Subject02,tensor(127),0.01603945530951023,1
3,Subject02,window,Subject02,tensor(128),0.01600027084350586,1
3,Subject02,window,Subject02,tensor(129),0.21977712213993073,1
3,Subject02,window,Subject02,tensor(130),0.020795004442334175,1
3,Subject02,window,Subject02,tensor(131),0.024924952536821365,1
3,Subject02,window,Subject02,tensor(132),0.05270961672067642,1
3,Subject02,window,Subject02,tensor(133),0.6769257187843323,1
3,Subject02,window,Subject02,tensor(134),0.020860645920038223,1
3,Subject02,window,Subject02,tensor(135),0.07943568378686905,1
3,Subject02,window,Subject02,tensor(136),0.01605643332004547,1
3,Subject02,window,Subject02,tensor(137),0.017251968383789062,1
4,Subject03,window,Subject03,tensor(138),0.6982852816581726,0
4,Subject03,window,Subject03,tensor(139),0.6699487566947937,0
4,Subject03,window,Subject03,tensor(140),0.06979328393936157,0
4,Subject03,window,Subject03,tensor(141),0.4741421341896057,0
4,Subject03,window,Subject03,tensor(142),0.3320380449295044,0
4,Subject03,window,Subject03,tensor(143),0.035219479352235794,0
4,Subject03,window,Subject03,tensor(144),0.12566012144088745,0
4,Subject03,window,Subject03,tensor(145),0.06695763021707535,0
4,Subject03,window,Subject03,tensor(146),0.03850521519780159,0
4,Subject03,window,Subject03,tensor(147),0.024151170626282692,0
4,Subject03,window,Subject03,tensor(148),0.44412726163864136,0
4,Subject03,window,Subject03,tensor(149),0.7502917051315308,0
4,Subject03,window,Subject03,tensor(150),0.7460878491401672,0
4,Subject03,window,Subject03,tensor(151),0.4375874698162079,0
4,Subject03,window,Subject03,tensor(152),0.6960978507995605,0
4,Subject03,window,Subject03,tensor(153),0.35058480501174927,0
4,Subject03,window,Subject03,tensor(154),0.5913212895393372,0
4,Subject03,window,Subject03,tensor(155),0.7434698939323425,0
4,Subject03,window,Subject03,tensor(156),0.5055499076843262,0
4,Subject03,window,Subject03,tensor(157),0.6563313603401184,0
4,Subject03,window,Subject03,tensor(158),0.5711326003074646,0
4,Subject03,window,Subject03,tensor(159),0.032180145382881165,0
4,Subject03,window,Subject03,tensor(160),0.7002677321434021,0
4,Subject03,window,Subject03,tensor(161),0.14668910205364227,0
4,Subject03,window,Subject03,tensor(162),0.08438927680253983,0
4,Subject03,window,Subject03,tensor(163),0.06348277628421783,0
4,Subject03,window,Subject03,tensor(164),0.06342897564172745,0
4,Subject03,window,Subject03,tensor(165),0.6448293924331665,0
4,Subject03,window,Subject03,tensor(166),0.15979278087615967,0
4,Subject03,window,Subject03,tensor(167),0.4363166391849518,0
4,Subject03,window,Subject03,tensor(168),0.7432416081428528,0
4,Subject03,window,Subject03,tensor(169),0.7445918917655945,0
4,Subject03,window,Subject03,tensor(170),0.7528418898582458,0
4,Subject03,window,Subject03,tensor(171),0.5290993452072144,0
4,Subject03,window,Subject03,tensor(172),0.10629232227802277,0
4,Subject03,window,Subject03,tensor(173),0.5655649304389954,1
4,Subject03,window,Subject03,tensor(174),0.6102921962738037,1
4,Subject03,window,Subject03,tensor(175),0.1434309184551239,1
4,Subject03,window,Subject03,tensor(176),0.031364306807518005,1
4,Subject03,window,Subject03,tensor(177),0.05147111415863037,1
4,Subject03,window,Subject03,tensor(178),0.36863046884536743,1
4,Subject03,window,Subject03,tensor(179),0.4976814389228821,1
4,Subject03,window,Subject03,tensor(180),0.3736853301525116,1
4,Subject03,window,Subject03,tensor(181),0.6487951278686523,1
4,Subject03,window,Subject03,tensor(182),0.15545891225337982,1
4,Subject03,window,Subject03,tensor(183),0.0553366057574749,1
5,Subject04,window,Subject04,tensor(184),0.5030322074890137,0
5,Subject04,window,Subject04,tensor(185),0.07590756565332413,0
5,Subject04,window,Subject04,tensor(186),0.3657551109790802,0
5,Subject04,window,Subject04,tensor(187),0.4738013744354248,0
5,Subject04,window,Subject04,tensor(188),0.09862259775400162,0
5,Subject04,window,Subject04,tensor(189),0.12433827668428421,0
5,Subject04,window,Subject04,tensor(190),0.44597524404525757,0
5,Subject04,window,Subject04,tensor(191),0.42174163460731506,0
5,Subject04,window,Subject04,tensor(192),0.06649325788021088,0
5,Subject04,window,Subject04,tensor(193),0.10656558722257614,0
5,Subject04,window,Subject04,tensor(194),0.5194925665855408,0
5,Subject04,window,Subject04,tensor(195),0.54481440782547,0
5,Subject04,window,Subject04,tensor(196),0.4980911314487457,0
5,Subject04,window,Subject04,tensor(197),0.3171457052230835,0
5,Subject04,window,Subject04,tensor(198),0.08237095177173615,0
5,Subject04,window,Subject04,tensor(199),0.13016924262046814,0
5,Subject04,window,Subject04,tensor(200),0.2519693374633789,0
5,Subject04,window,Subject04,tensor(201),0.12449661642313004,0
5,Subject04,window,Subject04,tensor(202),0.06452775001525879,0
5,Subject04,window,Subject04,tensor(203),0.06183398514986038,0
5,Subject04,window,Subject04,tensor(204),0.09483558684587479,0
5,Subject04,window,Subject04,tensor(205),0.07157028466463089,0
5,Subject04,window,Subject04,tensor(206),0.07904358208179474,0
5,Subject04,window,Subject04,tensor(207),0.2166009396314621,0
5,Subject04,window,Subject04,tensor(208),0.08624591678380966,0
5,Subject04,window,Subject04,tensor(209),0.06787552684545517,0
5,Subject04,window,Subject04,tensor(210),0.4329740107059479,0
5,Subject04,window,Subject04,tensor(211),0.40554752945899963,0
5,Subject04,window,Subject04,tensor(212),0.42491817474365234,0
5,Subject04,window,Subject04,tensor(213),0.5017026662826538,0
5,Subject04,window,Subject04,tensor(214),0.35511988401412964,0
5,Subject04,window,Subject04,tensor(215),0.2091093212366104,0
5,Subject04,window,Subject04,tensor(216),0.10692352056503296,0
5,Subject04,window,Subject04,tensor(217),0.46328920125961304,1
5,Subject04,window,Subject04,tensor(218),0.32380422949790955,1
5,Subject04,window,Subject04,tensor(219),0.4936184883117676,1
5,Subject04,window,Subject04,tensor(220),0.4487743079662323,1
5,Subject04,window,Subject04,tensor(221),0.11070191860198975,1
5,Subject04,window,Subject04,tensor(222),0.3525524139404297,1
5,Subject04,window,Subject04,tensor(223),0.3157702386379242,1
5,Subject04,window,Subject04,tensor(224),0.22987158596515656,1
5,Subject04,window,Subject04,tensor(225),0.3840831518173218,1
5,Subject04,window,Subject04,tensor(226),0.10703624784946442,1
5,Subject04,window,Subject04,tensor(227),0.05561482906341553,1
6,Subject05,window,Subject05,tensor(228),0.22268977761268616,0
6,Subject05,window,Subject05,tensor(229),0.046308375895023346,0
6,Subject05,window,Subject05,tensor(230),0.21716554462909698,0
6,Subject05,window,Subject05,tensor(231),0.24202626943588257,0
6,Subject05,window,Subject05,tensor(232),0.03722032904624939,0
6,Subject05,window,Subject05,tensor(233),0.048560477793216705,0
6,Subject05,window,Subject05,tensor(234),0.6737868785858154,0
6,Subject05,window,Subject05,tensor(235),0.1940041184425354,0
6,Subject05,window,Subject05,tensor(236),0.12197612226009369,0
6,Subject05,window,Subject05,tensor(237),0.03998232260346413,0
6,Subject05,window,Subject05,tensor(238),0.06070971488952637,0
6,Subject05,window,Subject05,tensor(239),0.08656664192676544,0
6,Subject05,window,Subject05,tensor(240),0.04620815068483353,0
6,Subject05,window,Subject05,tensor(241),0.05688179284334183,0
6,Subject05,window,Subject05,tensor(242),0.03111039102077484,0
6,Subject05,window,Subject05,tensor(243),0.034548476338386536,0
6,Subject05,window,Subject05,tensor(244),0.030626270920038223,0
6,Subject05,window,Subject05,tensor(245),0.030562765896320343,0
6,Subject05,window,Subject05,tensor(246),0.03044918365776539,0
6,Subject05,window,Subject05,tensor(247),0.030763041228055954,0
6,Subject05,window,Subject05,tensor(248),0.07264286279678345,0
6,Subject05,window,Subject05,tensor(249),0.48456403613090515,0
6,Subject05,window,Subject05,tensor(250),0.23015281558036804,0
6,Subject05,window,Subject05,tensor(251),0.036816149950027466,0
6,Subject05,window,Subject05,tensor(252),0.17396093904972076,0
6,Subject05,window,Subject05,tensor(253),0.6065205335617065,0
6,Subject05,window,Subject05,tensor(254),0.4329734146595001,0
6,Subject05,window,Subject05,tensor(255),0.0703788548707962,0
6,Subject05,window,Subject05,tensor(256),0.4334230422973633,0
6,Subject05,window,Subject05,tensor(257),0.06764920800924301,0
6,Subject05,window,Subject05,tensor(258),0.06217207759618759,0
6,Subject05,window,Subject05,tensor(259),0.03266714885830879,0
6,Subject05,window,Subject05,tensor(260),0.06073880195617676,0
6,Subject05,window,Subject05,tensor(261),0.11091619729995728,0
6,Subject05,window,Subject05,tensor(262),0.09716957062482834,0
6,Subject05,window,Subject05,tensor(263),0.04356395825743675,1
6,Subject05,window,Subject05,tensor(264),0.15259569883346558,1
6,Subject05,window,Subject05,tensor(265),0.7348958253860474,1
6,Subject05,window,Subject05,tensor(266),0.05885652080178261,1
6,Subject05,window,Subject05,tensor(267),0.09500983357429504,1
6,Subject05,window,Subject05,tensor(268),0.729541003704071,1
6,Subject05,window,Subject05,tensor(269),0.13549110293388367,1
6,Subject05,window,Subject05,tensor(270),0.053749799728393555,1
6,Subject05,window,Subject05,tensor(271),0.08603595942258835,1
6,Subject05,window,Subject05,tensor(272),0.4891767203807831,1
6,Subject05,window,Subject05,tensor(273),0.07460842281579971,1
7,Subject06,window,Subject06,tensor(274),0.118521548807621,0
7,Subject06,window,Subject06,tensor(275),0.09240932017564774,0
7,Subject06,window,Subject06,tensor(276),0.08309340476989746,0
7,Subject06,window,Subject06,tensor(277),0.09534040093421936,0
7,Subject06,window,Subject06,tensor(278),0.4416361153125763,0
7,Subject06,window,Subject06,tensor(279),0.8607485890388489,0
7,Subject06,window,Subject06,tensor(280),0.13736483454704285,0
7,Subject06,window,Subject06,tensor(281),0.8072580099105835,0
7,Subject06,window,Subject06,tensor(282),0.7929342985153198,0
7,Subject06,window,Subject06,tensor(283),0.09055637568235397,0
7,Subject06,window,Subject06,tensor(284),0.10263864696025848,0
7,Subject06,window,Subject06,tensor(285),0.11879339814186096,0
7,Subject06,window,Subject06,tensor(286),0.10475818812847137,0
7,Subject06,window,Subject06,tensor(287),0.08138120919466019,0
7,Subject06,window,Subject06,tensor(288),0.08250365406274796,0
7,Subject06,window,Subject06,tensor(289),0.09824557602405548,0
7,Subject06,window,Subject06,tensor(290),0.08874928206205368,0
7,Subject06,window,Subject06,tensor(291),0.7861388921737671,0
7,Subject06,window,Subject06,tensor(292),0.17084553837776184,0
7,Subject06,window,Subject06,tensor(293),0.18169932067394257,0
7,Subject06,window,Subject06,tensor(294),0.3146885931491852,0
7,Subject06,window,Subject06,tensor(295),0.08285035192966461,0
7,Subject06,window,Subject06,tensor(296),0.4292902648448944,0
7,Subject06,window,Subject06,tensor(297),0.16486281156539917,0
7,Subject06,window,Subject06,tensor(298),0.11115986108779907,0
7,Subject06,window,Subject06,tensor(299),0.8094743490219116,0
7,Subject06,window,Subject06,tensor(300),0.11291136592626572,0
7,Subject06,window,Subject06,tensor(301),0.1502055674791336,0
7,Subject06,window,Subject06,tensor(302),0.07381100952625275,0
7,Subject06,window,Subject06,tensor(303),0.13277971744537354,0
7,Subject06,window,Subject06,tensor(304),0.08530998229980469,0
7,Subject06,window,Subject06,tensor(305),0.13590574264526367,0
7,Subject06,window,Subject06,tensor(306),0.8117890954017639,0
7,Subject06,window,Subject06,tensor(307),0.7869206666946411,0
7,Subject06,window,Subject06,tensor(308),0.7740795612335205,0
7,Subject06,window,Subject06,tensor(309),0.7381425499916077,1
7,Subject06,window,Subject06,tensor(310),0.6781163215637207,1
7,Subject06,window,Subject06,tensor(311),0.8606486320495605,1
7,Subject06,window,Subject06,tensor(312),0.3434446454048157,1
7,Subject06,window,Subject06,tensor(313),0.16559430956840515,1
7,Subject06,window,Subject06,tensor(314),0.20981435477733612,1
7,Subject06,window,Subject06,tensor(315),0.5199242234230042,1
7,Subject06,window,Subject06,tensor(316),0.8154698014259338,1
7,Subject06,window,Subject06,tensor(317),0.34023526310920715,1
7,Subject06,window,Subject06,tensor(318),0.075043685734272,1
7,Subject06,window,Subject06,tensor(319),0.15987150371074677,1
8,Subject07,window,Subject07,tensor(320),0.028703834861516953,0
8,Subject07,window,Subject07,tensor(321),0.13197894394397736,0
8,Subject07,window,Subject07,tensor(322),0.03936278074979782,0
8,Subject07,window,Subject07,tensor(323),0.712321400642395,0
8,Subject07,window,Subject07,tensor(324),0.34061503410339355,0
8,Subject07,window,Subject07,tensor(325),0.017591288313269615,0
8,Subject07,window,Subject07,tensor(326),0.20972122251987457,0
8,Subject07,window,Subject07,tensor(327),0.4555763900279999,0
8,Subject07,window,Subject07,tensor(328),0.36691781878471375,0
8,Subject07,window,Subject07,tensor(329),0.016401641070842743,0
8,Subject07,window,Subject07,tensor(330),0.746332049369812,0
8,Subject07,window,Subject07,tensor(331),0.6819853186607361,0
8,Subject07,window,Subject07,tensor(332),0.3338303565979004,0
8,Subject07,window,Subject07,tensor(333),0.6821579337120056,0
8,Subject07,window,Subject07,tensor(334),0.7264404892921448,0
8,Subject07,window,Subject07,tensor(335),0.015635229647159576,0
8,Subject07,window,Subject07,tensor(336),0.4635345935821533,0
8,Subject07,window,Subject07,tensor(337),0.5818914771080017,0
8,Subject07,window,Subject07,tensor(338),0.05453779920935631,0
8,Subject07,window,Subject07,tensor(339),0.6327686905860901,0
8,Subject07,window,Subject07,tensor(340),0.12083598226308823,0
8,Subject07,window,Subject07,tensor(341),0.015623696148395538,0
8,Subject07,window,Subject07,tensor(342),0.11590727418661118,0
8,Subject07,window,Subject07,tensor(343),0.015598929487168789,0
8,Subject07,window,Subject07,tensor(344),0.01619936153292656,0
8,Subject07,window,Subject07,tensor(345),0.692549467086792,0
8,Subject07,window,Subject07,tensor(346),0.05092722177505493,0
8,Subject07,window,Subject07,tensor(347),0.1876966506242752,0
8,Subject07,window,Subject07,tensor(348),0.018068818375468254,0
8,Subject07,window,Subject07,tensor(349),0.022300653159618378,0
8,Subject07,window,Subject07,tensor(350),0.8685482144355774,0
8,Subject07,window,Subject07,tensor(351),0.8391363024711609,0
8,Subject07,window,Subject07,tensor(352),0.5191926956176758,0
8,Subject07,window,Subject07,tensor(353),0.6659712195396423,0
8,Subject07,window,Subject07,tensor(354),0.32961949706077576,0
8,Subject07,window,Subject07,tensor(355),0.021025488153100014,1
8,Subject07,window,Subject07,tensor(356),0.241120383143425,1
8,Subject07,window,Subject07,tensor(357),0.1434064656496048,1
8,Subject07,window,Subject07,tensor(358),0.8093280792236328,1
8,Subject07,window,Subject07,tensor(359),0.775875985622406,1
8,Subject07,window,Subject07,tensor(360),0.03283173218369484,1
8,Subject07,window,Subject07,tensor(361),0.7007815837860107,1
8,Subject07,window,Subject07,tensor(362),0.8124839663505554,1
8,Subject07,window,Subject07,tensor(363),0.10028816014528275,1
8,Subject07,window,Subject07,tensor(364),0.03401585668325424,1
8,Subject07,window,Subject07,tensor(365),0.6233437657356262,1
9,Subject08,window,Subject08,tensor(366),0.14049385488033295,0
9,Subject08,window,Subject08,tensor(367),0.03842801973223686,0
9,Subject08,window,Subject08,tensor(368),0.15153047442436218,0
9,Subject08,window,Subject08,tensor(369),0.08697682619094849,0
9,Subject08,window,Subject08,tensor(370),0.6879931688308716,0
9,Subject08,window,Subject08,tensor(371),0.6896932721138,0
9,Subject08,window,Subject08,tensor(372),0.49651211500167847,0
9,Subject08,window,Subject08,tensor(373),0.046335622668266296,0
9,Subject08,window,Subject08,tensor(374),0.03947265073657036,0
9,Subject08,window,Subject08,tensor(375),0.059406060725450516,0
9,Subject08,window,Subject08,tensor(376),0.16279387474060059,0
9,Subject08,window,Subject08,tensor(377),0.24387013912200928,0
9,Subject08,window,Subject08,tensor(378),0.059778843075037,0
9,Subject08,window,Subject08,tensor(379),0.14697057008743286,0
9,Subject08,window,Subject08,tensor(380),0.03887448087334633,0
9,Subject08,window,Subject08,tensor(381),0.07307107746601105,0
9,Subject08,window,Subject08,tensor(382),0.27236685156822205,0
9,Subject08,window,Subject08,tensor(383),0.051613908261060715,0
9,Subject08,window,Subject08,tensor(384),0.0639457255601883,0
9,Subject08,window,Subject08,tensor(385),0.13366082310676575,0
9,Subject08,window,Subject08,tensor(386),0.042339351028203964,0
9,Subject08,window,Subject08,tensor(387),0.03341836854815483,0
9,Subject08,window,Subject08,tensor(388),0.05530150979757309,0
9,Subject08,window,Subject08,tensor(389),0.06018850579857826,0
9,Subject08,window,Subject08,tensor(390),0.057132601737976074,0
9,Subject08,window,Subject08,tensor(391),0.049910902976989746,0
9,Subject08,window,Subject08,tensor(392),0.28286126255989075,0
9,Subject08,window,Subject08,tensor(393),0.05567791312932968,0
9,Subject08,window,Subject08,tensor(394),0.04904728755354881,0
9,Subject08,window,Subject08,tensor(395),0.10470912605524063,0
9,Subject08,window,Subject08,tensor(396),0.3994563817977905,0
9,Subject08,window,Subject08,tensor(397),0.04026270657777786,0
9,Subject08,window,Subject08,tensor(398),0.680024266242981,0
9,Subject08,window,Subject08,tensor(399),0.7017726898193359,0
9,Subject08,window,Subject08,tensor(400),0.608182430267334,0
9,Subject08,window,Subject08,tensor(401),0.5431023240089417,1
9,Subject08,window,Subject08,tensor(402),0.41086989641189575,1
9,Subject08,window,Subject08,tensor(403),0.045456744730472565,1
9,Subject08,window,Subject08,tensor(404),0.25794726610183716,1
9,Subject08,window,Subject08,tensor(405),0.7009620070457458,1
9,Subject08,window,Subject08,tensor(406),0.13360951840877533,1
9,Subject08,window,Subject08,tensor(407),0.06680246442556381,1
9,Subject08,window,Subject08,tensor(408),0.1355952024459839,1
9,Subject08,window,Subject08,tensor(409),0.45004576444625854,1
9,Subject08,window,Subject08,tensor(410),0.08720285445451736,1
9,Subject08,window,Subject08,tensor(411),0.15920597314834595,1
10,Subject09,window,Subject09,tensor(412),0.2680906057357788,0
10,Subject09,window,Subject09,tensor(413),0.13794606924057007,0
10,Subject09,window,Subject09,tensor(414),0.03626445680856705,0
10,Subject09,window,Subject09,tensor(415),0.02117779105901718,0
10,Subject09,window,Subject09,tensor(416),0.019653497263789177,0
10,Subject09,window,Subject09,tensor(417),0.01888705976307392,0
10,Subject09,window,Subject09,tensor(418),0.015356160700321198,0
10,Subject09,window,Subject09,tensor(419),0.04005183279514313,0
10,Subject09,window,Subject09,tensor(420),0.23889775574207306,0
10,Subject09,window,Subject09,tensor(421),0.6556227803230286,0
10,Subject09,window,Subject09,tensor(422),0.7406015992164612,0
10,Subject09,window,Subject09,tensor(423),0.05708055570721626,0
10,Subject09,window,Subject09,tensor(424),0.029544372111558914,0
10,Subject09,window,Subject09,tensor(425),0.01815882883965969,0
10,Subject09,window,Subject09,tensor(426),0.015834003686904907,0
10,Subject09,window,Subject09,tensor(427),0.046629082411527634,0
10,Subject09,window,Subject09,tensor(428),0.01862284727394581,0
10,Subject09,window,Subject09,tensor(429),0.653164267539978,0
10,Subject09,window,Subject09,tensor(430),0.017107626423239708,0
10,Subject09,window,Subject09,tensor(431),0.04163379594683647,0
10,Subject09,window,Subject09,tensor(432),0.4426405727863312,0
10,Subject09,window,Subject09,tensor(433),0.22690129280090332,0
10,Subject09,window,Subject09,tensor(434),0.03490683436393738,0
10,Subject09,window,Subject09,tensor(435),0.16340433061122894,0
10,Subject09,window,Subject09,tensor(436),0.12753525376319885,0
10,Subject09,window,Subject09,tensor(437),0.05568140745162964,0
10,Subject09,window,Subject09,tensor(438),0.050267938524484634,0
10,Subject09,window,Subject09,tensor(439),0.6976863741874695,0
10,Subject09,window,Subject09,tensor(440),0.02942255325615406,0
10,Subject09,window,Subject09,tensor(441),0.578093409538269,0
10,Subject09,window,Subject09,tensor(442),0.7512756586074829,0
10,Subject09,window,Subject09,tensor(443),0.3174709379673004,0
10,Subject09,window,Subject09,tensor(444),0.1475960910320282,0
10,Subject09,window,Subject09,tensor(445),0.7060037851333618,0
10,Subject09,window,Subject09,tensor(446),0.7537330985069275,0
10,Subject09,window,Subject09,tensor(447),0.030659252777695656,1
10,Subject09,window,Subject09,tensor(448),0.07247775793075562,1
10,Subject09,window,Subject09,tensor(449),0.5300995111465454,1
