fold,test_subject,eval_unit,subject,condition,file_path,prob,target,win_acc,win_f1,win_auc,win_mcc,file_acc,file_f1,file_auc,file_mcc
1,Subject00,file,Subject00,0.0,62,0.2541504204273224,0,,,,,,,,
1,Subject00,file,Subject00,0.0,63,0.2831408381462097,0,,,,,,,,
1,Subject00,file,Subject00,0.0,64,0.31242579221725464,0,,,,,,,,
1,Subject00,file,Subject00,0.0,65,0.14905434846878052,0,,,,,,,,
1,Subject00,file,Subject00,0.0,66,0.2753719687461853,0,,,,,,,,
1,Subject00,file,Subject00,0.0,67,0.21034647524356842,0,,,,,,,,
1,Subject00,file,Subject00,0.0,68,0.15581123530864716,0,,,,,,,,
1,Subject00,file,Subject00,0.0,69,0.12074381858110428,0,,,,,,,,
1,Subject00,file,Subject00,0.0,70,0.1597716212272644,0,,,,,,,,
1,Subject00,file,Subject00,0.0,71,0.25945791602134705,0,,,,,,,,
1,Subject00,file,Subject00,0.0,72,0.20689018070697784,0,,,,,,,,
1,Subject00,file,Subject00,0.0,73,0.16990740597248077,0,,,,,,,,
1,Subject00,file,Subject00,0.0,74,0.15184232592582703,0,,,,,,,,
1,Subject00,file,Subject00,0.0,75,0.2056499570608139,0,,,,,,,,
1,Subject00,file,Subject00,0.0,76,0.1851440668106079,0,,,,,,,,
1,Subject00,file,Subject00,0.0,77,0.1243092343211174,0,,,,,,,,
1,Subject00,file,Subject00,0.0,78,0.15835778415203094,0,,,,,,,,
1,Subject00,file,Subject00,0.0,79,0.1547480672597885,0,,,,,,,,
1,Subject00,file,Subject00,0.0,80,0.17544330656528473,0,,,,,,,,
1,Subject00,file,Subject00,0.0,81,0.2035505473613739,0,,,,,,,,
1,Subject00,file,Subject00,0.0,82,0.14460740983486176,0,,,,,,,,
1,Subject00,file,Subject00,0.0,83,0.24981243908405304,0,,,,,,,,
1,Subject00,file,Subject00,0.0,84,0.2618153989315033,0,,,,,,,,
1,Subject00,file,Subject00,0.0,85,0.16502711176872253,0,,,,,,,,
1,Subject00,file,Subject00,0.0,86,0.2269483357667923,0,,,,,,,,
1,Subject00,file,Subject00,0.0,87,0.18819525837898254,0,,,,,,,,
1,Subject00,file,Subject00,0.0,88,0.31854382157325745,0,,,,,,,,
1,Subject00,file,Subject00,0.0,89,0.2724218964576721,0,,,,,,,,
1,Subject00,file,Subject00,0.0,90,0.27599862217903137,0,,,,,,,,
1,Subject00,file,Subject00,0.0,91,0.15250413119792938,0,,,,,,,,
1,Subject00,file,Subject00,0.0,92,0.15744124352931976,0,,,,,,,,
1,Subject00,file,Subject00,0.0,93,0.21556679904460907,0,,,,,,,,
1,Subject00,file,Subject00,0.0,94,0.1511860340833664,0,,,,,,,,
1,Subject00,file,Subject00,0.0,95,0.16963650286197662,0,,,,,,,,
1,Subject00,file,Subject00,0.0,96,0.15929822623729706,0,,,,,,,,
1,Subject00,file,Subject00,0.0,97,0.1352052092552185,0,,,,,,,,
1,Subject00,file,Subject00,0.0,98,0.16648921370506287,0,,,,,,,,
1,Subject00,file,Subject00,0.0,99,0.18852275609970093,0,,,,,,,,
1,Subject00,file,Subject00,0.0,100,0.21322208642959595,0,,,,,,,,
1,Subject00,file,Subject00,0.0,101,0.14323021471500397,0,,,,,,,,
1,Subject00,file,Subject00,0.0,102,0.18052290380001068,0,,,,,,,,
1,Subject00,file,Subject00,0.0,103,0.22411958873271942,0,,,,,,,,
1,Subject00,file,Subject00,0.0,104,0.19453665614128113,0,,,,,,,,
1,Subject00,file,Subject00,0.0,105,0.27988672256469727,0,,,,,,,,
1,Subject00,file,Subject00,0.0,106,0.3015400469303131,0,,,,,,,,
1,Subject00,file,Subject00,0.0,107,0.1850755512714386,0,,,,,,,,
1,Subject00,file,Subject00,0.0,108,0.14637541770935059,0,,,,,,,,
1,Subject00,file,Subject00,0.0,109,0.1249852180480957,0,,,,,,,,
1,Subject00,file,Subject00,0.0,110,0.1622113287448883,0,,,,,,,,
1,Subject00,file,Subject00,0.0,111,0.16828426718711853,0,,,,,,,,
1,Subject00,file,Subject00,0.0,112,0.1501046121120453,0,,,,,,,,
1,Subject00,file,Subject00,0.0,113,0.18178997933864594,0,,,,,,,,
1,Subject00,file,Subject00,0.0,114,0.13215696811676025,0,,,,,,,,
1,Subject00,file,Subject00,0.0,115,0.21936772763729095,0,,,,,,,,
1,Subject00,file,Subject00,0.0,116,0.17909111082553864,0,,,,,,,,
1,Subject00,file,Subject00,0.0,117,0.1513400673866272,0,,,,,,,,
1,Subject00,file,Subject00,0.0,118,0.18323202431201935,0,,,,,,,,
1,Subject00,file,Subject00,0.0,119,0.20085373520851135,0,,,,,,,,
1,Subject00,file,Subject00,0.0,120,0.23484306037425995,0,,,,,,,,
1,Subject00,file,Subject00,0.0,121,0.17092853784561157,0,,,,,,,,
1,Subject00,file,Subject00,0.0,122,0.18094474077224731,0,,,,,,,,
1,Subject00,file,Subject00,0.0,123,0.15902140736579895,0,,,,,,,,
1,Subject00,file,Subject00,0.0,124,0.19680742919445038,0,,,,,,,,
1,Subject00,file,Subject00,0.0,125,0.1602599173784256,0,,,,,,,,
1,Subject00,file,Subject00,0.0,126,0.21521250903606415,0,,,,,,,,
1,Subject00,file,Subject00,0.0,127,0.162281334400177,0,,,,,,,,
1,Subject00,file,Subject00,0.0,128,0.1587124764919281,0,,,,,,,,
1,Subject00,file,Subject00,0.0,129,0.13917501270771027,0,,,,,,,,
1,Subject00,file,Subject00,0.0,130,0.1898326426744461,0,,,,,,,,
1,Subject00,file,Subject00,0.0,131,0.13983851671218872,0,,,,,,,,
1,Subject00,file,Subject00,0.0,132,0.13490772247314453,0,,,,,,,,
1,Subject00,file,Subject00,0.0,133,0.1701924353837967,0,,,,,,,,
1,Subject00,file,Subject00,0.0,134,0.17365260422229767,0,,,,,,,,
1,Subject00,file,Subject00,0.0,135,0.19270135462284088,0,,,,,,,,
1,Subject00,file,Subject00,0.0,136,0.16856102645397186,0,,,,,,,,
1,Subject00,file,Subject00,0.0,137,0.20538976788520813,0,,,,,,,,
1,Subject00,file,Subject00,0.0,138,0.1661025583744049,0,,,,,,,,
1,Subject00,file,Subject00,0.0,139,0.15612895786762238,0,,,,,,,,
1,Subject00,file,Subject00,0.0,140,0.1950499713420868,0,,,,,,,,
1,Subject00,file,Subject00,0.0,141,0.21287745237350464,0,,,,,,,,
1,Subject00,file,Subject00,0.0,142,0.17536772787570953,0,,,,,,,,
1,Subject00,file,Subject00,0.0,143,0.1721561849117279,0,,,,,,,,
1,Subject00,file,Subject00,0.0,144,0.18593178689479828,0,,,,,,,,
1,Subject00,file,Subject00,0.0,145,0.2191687822341919,0,,,,,,,,
1,Subject00,file,Subject00,0.0,146,0.2830619215965271,0,,,,,,,,
1,Subject00,file,Subject00,0.0,147,0.28860408067703247,0,,,,,,,,
1,Subject00,file,Subject00,0.0,148,0.19650204479694366,0,,,,,,,,
1,Subject00,file,Subject00,0.0,149,0.21436595916748047,0,,,,,,,,
1,Subject00,file,Subject00,0.0,150,0.19114375114440918,0,,,,,,,,
1,Subject00,file,Subject00,0.0,151,0.15400642156600952,0,,,,,,,,
1,Subject00,file,Subject00,0.0,152,0.1930958777666092,0,,,,,,,,
1,Subject00,file,Subject00,0.0,153,0.16769647598266602,0,,,,,,,,
1,Subject00,file,Subject00,0.0,154,0.3038974702358246,0,,,,,,,,
1,Subject00,file,Subject00,0.0,155,0.21430404484272003,0,,,,,,,,
1,Subject00,file,Subject00,0.0,156,0.16026921570301056,0,,,,,,,,
1,Subject00,file,Subject00,0.0,157,0.33806663751602173,0,,,,,,,,
1,Subject00,file,Subject00,0.0,158,0.1930518001317978,0,,,,,,,,
1,Subject00,file,Subject00,0.0,159,0.17199313640594482,0,,,,,,,,
1,Subject00,file,Subject00,0.0,160,0.2607154846191406,0,,,,,,,,
1,Subject00,file,Subject00,0.0,161,0.15992499887943268,0,,,,,,,,
1,Subject00,file,Subject00,0.0,162,0.2268509715795517,0,,,,,,,,
1,Subject00,file,Subject00,0.0,163,0.3064670264720917,0,,,,,,,,
1,Subject00,file,Subject00,0.0,164,0.26180440187454224,0,,,,,,,,
1,Subject00,file,Subject00,0.0,165,0.15186582505702972,0,,,,,,,,
1,Subject00,file,Subject00,0.0,166,0.18653538823127747,0,,,,,,,,
1,Subject00,file,Subject00,0.0,167,0.19469155371189117,0,,,,,,,,
1,Subject00,file,Subject00,0.0,168,0.14316430687904358,0,,,,,,,,
1,Subject00,file,Subject00,0.0,169,0.15027828514575958,0,,,,,,,,
1,Subject00,file,Subject00,0.0,170,0.10335723310709,0,,,,,,,,
1,Subject00,file,Subject00,0.0,171,0.1309966742992401,0,,,,,,,,
1,Subject00,file,Subject00,0.0,172,0.15987059473991394,0,,,,,,,,
1,Subject00,file,Subject00,0.0,173,0.1950794905424118,0,,,,,,,,
1,Subject00,file,Subject00,0.0,174,0.14428655803203583,0,,,,,,,,
1,Subject00,file,Subject00,0.0,175,0.21737580001354218,0,,,,,,,,
1,Subject00,file,Subject00,0.0,176,0.19534896314144135,0,,,,,,,,
1,Subject00,file,Subject00,0.0,177,0.19137874245643616,0,,,,,,,,
1,Subject00,file,Subject00,0.0,178,0.20438142120838165,0,,,,,,,,
1,Subject00,file,Subject00,0.0,179,0.33518365025520325,0,,,,,,,,
1,Subject00,file,Subject00,0.0,180,0.5662218332290649,0,,,,,,,,
1,Subject00,file,Subject00,1.0,181,0.2888179123401642,1,,,,,,,,
1,Subject00,file,Subject00,1.0,182,0.309524267911911,1,,,,,,,,
1,Subject00,file,Subject00,1.0,183,0.3240915834903717,1,,,,,,,,
1,Subject00,file,Subject00,1.0,184,0.2685616910457611,1,,,,,,,,
1,Subject00,file,Subject00,1.0,185,0.24434226751327515,1,,,,,,,,
1,Subject00,file,Subject00,1.0,186,0.22197052836418152,1,,,,,,,,
1,Subject00,file,Subject00,1.0,187,0.24871939420700073,1,,,,,,,,
1,Subject00,file,Subject00,1.0,188,0.24520665407180786,1,,,,,,,,
1,Subject00,file,Subject00,1.0,189,0.25647127628326416,1,,,,,,,,
1,Subject00,file,Subject00,1.0,190,0.24741004407405853,1,,,,,,,,
1,Subject00,file,Subject00,1.0,191,0.31371304392814636,1,,,,,,,,
1,Subject00,file,Subject00,1.0,192,0.2996029555797577,1,,,,,,,,
1,Subject00,file,Subject00,1.0,193,0.24354639649391174,1,,,,,,,,
1,Subject00,file,Subject00,1.0,194,0.29949286580085754,1,,,,,,,,
1,Subject00,file,Subject00,1.0,195,0.3052111864089966,1,,,,,,,,
1,Subject00,file,Subject00,1.0,196,0.28961506485939026,1,,,,,,,,
1,Subject00,file,Subject00,1.0,197,0.22249969840049744,1,,,,,,,,
1,Subject00,file,Subject00,1.0,198,0.2424619048833847,1,,,,,,,,
1,Subject00,file,Subject00,1.0,199,0.24668025970458984,1,,,,,,,,
1,Subject00,file,Subject00,1.0,200,0.26035192608833313,1,,,,,,,,
1,Subject00,file,Subject00,1.0,201,0.23853136599063873,1,,,,,,,,
1,Subject00,file,Subject00,1.0,202,0.19228620827198029,1,,,,,,,,
1,Subject00,file,Subject00,1.0,203,0.2567584216594696,1,,,,,,,,
1,Subject00,file,Subject00,1.0,204,0.21563434600830078,1,,,,,,,,
1,Subject00,file,Subject00,1.0,205,0.20651179552078247,1,,,,,,,,
1,Subject00,file,Subject00,1.0,206,0.24683839082717896,1,,,,,,,,
1,Subject00,file,Subject00,1.0,207,0.33067184686660767,1,,,,,,,,
1,Subject00,file,Subject00,1.0,208,0.30183905363082886,1,,,,,,,,
1,Subject00,file,Subject00,1.0,209,0.3178287148475647,1,,,,,,,,
1,Subject00,file,Subject00,1.0,210,0.2981346547603607,1,,,,,,,,
1,Subject00,file,Subject00,1.0,211,0.33712276816368103,1,,,,,,,,
1,Subject00,file,Subject00,1.0,212,0.3262275457382202,1,,,,,,,,
1,Subject00,file,Subject00,1.0,213,0.3165671229362488,1,,,,,,,,
1,Subject00,file,Subject00,1.0,214,0.33597901463508606,1,,,,,,,,
1,Subject00,file,Subject00,1.0,215,0.3384183347225189,1,,,,,,,,
1,Subject00,file,Subject00,1.0,216,0.32555386424064636,1,,,,,,,,
1,Subject00,file,Subject00,1.0,217,0.3316745162010193,1,,,,,,,,
1,Subject00,file,Subject00,1.0,218,0.31827324628829956,1,,,,,,,,
1,Subject00,file,Subject00,1.0,219,0.3200354278087616,1,,,,,,,,
1,Subject00,file,Subject00,1.0,220,0.2806721031665802,1,,,,,,,,
1,Subject00,file,Subject00,1.0,221,0.23868903517723083,1,,,,,,,,
1,Subject00,file,Subject00,1.0,222,0.20046406984329224,1,,,,,,,,
1,Subject00,file,Subject00,1.0,223,0.2779691219329834,1,,,,,,,,
1,Subject00,file,Subject00,1.0,224,0.19987726211547852,1,,,,,,,,
1,Subject00,file,Subject00,1.0,225,0.22335147857666016,1,,,,,,,,
1,Subject00,file,Subject00,1.0,226,0.20971696078777313,1,,,,,,,,
1,Subject00,file,Subject00,1.0,227,0.23743820190429688,1,,,,,,,,
1,Subject00,file,Subject00,1.0,228,0.24188397824764252,1,,,,,,,,
1,Subject00,file,Subject00,1.0,229,0.2346162348985672,1,,,,,,,,
1,Subject00,file,Subject00,1.0,230,0.25411465764045715,1,,,,,,,,
1,Subject00,file,Subject00,1.0,231,0.2885452210903168,1,,,,,,,,
1,Subject00,file,Subject00,1.0,232,0.2998497784137726,1,,,,,,,,
1,Subject00,file,Subject00,1.0,233,0.26990973949432373,1,,,,,,,,
1,Subject00,file,Subject00,1.0,234,0.27211642265319824,1,,,,,,,,
1,Subject00,file,Subject00,1.0,235,0.20581534504890442,1,,,,,,,,
1,Subject00,file,Subject00,1.0,236,0.2674817740917206,1,,,,,,,,
1,Subject00,file,Subject00,1.0,237,0.22908915579319,1,,,,,,,,
1,Subject00,file,Subject00,1.0,238,0.24529358744621277,1,,,,,,,,
1,Subject00,file,Subject00,1.0,239,0.2578183114528656,1,,,,,,,,
1,Subject00,file,Subject00,1.0,240,0.3344382643699646,1,,,,,,,,
1,Subject00,file,Subject00,1.0,241,0.5669866800308228,1,,,,,,,,
1,Subject00,window_summary,Subject00,-1.0,,0.22145083980742564,0,0.7479338842975206,0.031746031746031744,0.8390544334752288,0.05212624277774531,0.7479338842975206,0.031746031746031744,0.8390544334752288,0.05212624277774531
2,Subject01,file,Subject01,0.0,0,0.19625574350357056,0,,,,,,,,
2,Subject01,file,Subject01,0.0,1,0.3539789021015167,0,,,,,,,,
2,Subject01,file,Subject01,0.0,2,0.34016501903533936,0,,,,,,,,
2,Subject01,file,Subject01,0.0,3,0.3486144542694092,0,,,,,,,,
2,Subject01,file,Subject01,0.0,4,0.26931220293045044,0,,,,,,,,
2,Subject01,file,Subject01,0.0,5,0.4208763539791107,0,,,,,,,,
2,Subject01,file,Subject01,0.0,6,0.35997310280799866,0,,,,,,,,
2,Subject01,file,Subject01,0.0,7,0.3649168014526367,0,,,,,,,,
2,Subject01,file,Subject01,0.0,8,0.35398805141448975,0,,,,,,,,
2,Subject01,file,Subject01,0.0,9,0.3815857172012329,0,,,,,,,,
2,Subject01,file,Subject01,0.0,10,0.34328243136405945,0,,,,,,,,
2,Subject01,file,Subject01,0.0,11,0.3623439073562622,0,,,,,,,,
2,Subject01,file,Subject01,0.0,12,0.3089495301246643,0,,,,,,,,
2,Subject01,file,Subject01,0.0,13,0.39940908551216125,0,,,,,,,,
2,Subject01,file,Subject01,0.0,14,0.36178913712501526,0,,,,,,,,
2,Subject01,file,Subject01,0.0,15,0.3490619659423828,0,,,,,,,,
2,Subject01,file,Subject01,0.0,16,0.27640649676322937,0,,,,,,,,
2,Subject01,file,Subject01,0.0,17,0.3120037913322449,0,,,,,,,,
2,Subject01,file,Subject01,0.0,18,0.15297949314117432,0,,,,,,,,
2,Subject01,file,Subject01,0.0,19,0.2878916561603546,0,,,,,,,,
2,Subject01,file,Subject01,0.0,20,0.2855013608932495,0,,,,,,,,
2,Subject01,file,Subject01,0.0,21,0.3374238610267639,0,,,,,,,,
2,Subject01,file,Subject01,0.0,22,0.35023894906044006,0,,,,,,,,
2,Subject01,file,Subject01,0.0,23,0.3796825706958771,0,,,,,,,,
2,Subject01,file,Subject01,0.0,24,0.37996888160705566,0,,,,,,,,
2,Subject01,file,Subject01,0.0,25,0.3699929118156433,0,,,,,,,,
2,Subject01,file,Subject01,0.0,26,0.3603733479976654,0,,,,,,,,
2,Subject01,file,Subject01,0.0,27,0.2545185387134552,0,,,,,,,,
2,Subject01,file,Subject01,0.0,28,0.3653707504272461,0,,,,,,,,
2,Subject01,file,Subject01,0.0,29,0.39088472723960876,0,,,,,,,,
2,Subject01,file,Subject01,0.0,30,0.3310513496398926,0,,,,,,,,
2,Subject01,file,Subject01,0.0,31,0.345552921295166,0,,,,,,,,
2,Subject01,file,Subject01,0.0,32,0.33811408281326294,0,,,,,,,,
2,Subject01,file,Subject01,0.0,33,0.2636338174343109,0,,,,,,,,
2,Subject01,file,Subject01,0.0,34,0.3004716634750366,0,,,,,,,,
2,Subject01,file,Subject01,0.0,35,0.3558635711669922,0,,,,,,,,
2,Subject01,file,Subject01,0.0,36,0.36682888865470886,0,,,,,,,,
2,Subject01,file,Subject01,0.0,37,0.24393561482429504,0,,,,,,,,
2,Subject01,file,Subject01,0.0,38,0.3525197505950928,0,,,,,,,,
2,Subject01,file,Subject01,0.0,39,0.3020316958427429,0,,,,,,,,
2,Subject01,file,Subject01,0.0,40,0.26722097396850586,0,,,,,,,,
2,Subject01,file,Subject01,0.0,41,0.3276238441467285,0,,,,,,,,
2,Subject01,file,Subject01,0.0,42,0.2211926132440567,0,,,,,,,,
2,Subject01,file,Subject01,0.0,43,0.33540740609169006,0,,,,,,,,
2,Subject01,file,Subject01,0.0,44,0.0987558662891388,0,,,,,,,,
2,Subject01,file,Subject01,0.0,45,0.16334590315818787,0,,,,,,,,
2,Subject01,file,Subject01,0.0,46,0.2536762058734894,0,,,,,,,,
2,Subject01,file,Subject01,0.0,47,0.37370824813842773,0,,,,,,,,
2,Subject01,file,Subject01,0.0,48,0.22372221946716309,0,,,,,,,,
2,Subject01,file,Subject01,0.0,49,0.1899871677160263,0,,,,,,,,
2,Subject01,file,Subject01,0.0,50,0.12020095437765121,0,,,,,,,,
2,Subject01,file,Subject01,0.0,51,0.08758495002985,0,,,,,,,,
2,Subject01,file,Subject01,0.0,52,0.24447095394134521,0,,,,,,,,
2,Subject01,file,Subject01,0.0,53,0.3490007817745209,0,,,,,,,,
2,Subject01,file,Subject01,0.0,54,0.3257518410682678,0,,,,,,,,
2,Subject01,file,Subject01,0.0,55,0.3726024031639099,0,,,,,,,,
2,Subject01,file,Subject01,0.0,56,0.3618167042732239,0,,,,,,,,
2,Subject01,file,Subject01,0.0,57,0.32794708013534546,0,,,,,,,,
2,Subject01,file,Subject01,0.0,58,0.20143400132656097,0,,,,,,,,
2,Subject01,file,Subject01,0.0,59,0.15287241339683533,0,,,,,,,,
2,Subject01,file,Subject01,0.0,60,0.0920322835445404,0,,,,,,,,
2,Subject01,file,Subject01,0.0,61,0.3097650706768036,0,,,,,,,,
2,Subject01,file,Subject01,0.0,62,0.26182907819747925,0,,,,,,,,
2,Subject01,file,Subject01,0.0,63,0.36711132526397705,0,,,,,,,,
2,Subject01,file,Subject01,0.0,64,0.23420919477939606,0,,,,,,,,
2,Subject01,file,Subject01,0.0,65,0.3266785144805908,0,,,,,,,,
2,Subject01,file,Subject01,0.0,66,0.15998004376888275,0,,,,,,,,
2,Subject01,file,Subject01,0.0,67,0.3353549540042877,0,,,,,,,,
2,Subject01,file,Subject01,0.0,68,0.11631076782941818,0,,,,,,,,
2,Subject01,file,Subject01,0.0,69,0.19921350479125977,0,,,,,,,,
2,Subject01,file,Subject01,0.0,70,0.2702125608921051,0,,,,,,,,
2,Subject01,file,Subject01,0.0,71,0.13168814778327942,0,,,,,,,,
2,Subject01,file,Subject01,0.0,72,0.37264642119407654,0,,,,,,,,
2,Subject01,file,Subject01,0.0,73,0.36438167095184326,0,,,,,,,,
2,Subject01,file,Subject01,0.0,74,0.36682072281837463,0,,,,,,,,
2,Subject01,file,Subject01,0.0,75,0.3329281508922577,0,,,,,,,,
2,Subject01,file,Subject01,0.0,76,0.37105315923690796,0,,,,,,,,
2,Subject01,file,Subject01,0.0,77,0.3372039496898651,0,,,,,,,,
2,Subject01,file,Subject01,0.0,78,0.37267816066741943,0,,,,,,,,
2,Subject01,file,Subject01,0.0,79,0.34651607275009155,0,,,,,,,,
2,Subject01,file,Subject01,0.0,80,0.07364679127931595,0,,,,,,,,
2,Subject01,file,Subject01,0.0,81,0.2456822693347931,0,,,,,,,,
2,Subject01,file,Subject01,0.0,82,0.30317261815071106,0,,,,,,,,
2,Subject01,file,Subject01,0.0,83,0.35185474157333374,0,,,,,,,,
2,Subject01,file,Subject01,0.0,84,0.3245326280593872,0,,,,,,,,
2,Subject01,file,Subject01,0.0,85,0.19934828579425812,0,,,,,,,,
2,Subject01,file,Subject01,0.0,86,0.3486626148223877,0,,,,,,,,
2,Subject01,file,Subject01,0.0,87,0.3131045699119568,0,,,,,,,,
2,Subject01,file,Subject01,0.0,88,0.3426911532878876,0,,,,,,,,
2,Subject01,file,Subject01,0.0,89,0.3284272253513336,0,,,,,,,,
2,Subject01,file,Subject01,0.0,90,0.34515324234962463,0,,,,,,,,
2,Subject01,file,Subject01,0.0,91,0.21209374070167542,0,,,,,,,,
2,Subject01,file,Subject01,0.0,92,0.2600797116756439,0,,,,,,,,
2,Subject01,file,Subject01,0.0,93,0.3487181067466736,0,,,,,,,,
2,Subject01,file,Subject01,0.0,94,0.2969483435153961,0,,,,,,,,
2,Subject01,file,Subject01,0.0,95,0.2992611825466156,0,,,,,,,,
2,Subject01,file,Subject01,0.0,96,0.0677659809589386,0,,,,,,,,
2,Subject01,file,Subject01,0.0,97,0.34285885095596313,0,,,,,,,,
2,Subject01,file,Subject01,0.0,98,0.3290994465351105,0,,,,,,,,
2,Subject01,file,Subject01,0.0,99,0.3848409652709961,0,,,,,,,,
2,Subject01,file,Subject01,0.0,100,0.30850836634635925,0,,,,,,,,
2,Subject01,file,Subject01,0.0,101,0.34509339928627014,0,,,,,,,,
2,Subject01,file,Subject01,0.0,102,0.3175346553325653,0,,,,,,,,
2,Subject01,file,Subject01,0.0,103,0.3514210283756256,0,,,,,,,,
2,Subject01,file,Subject01,0.0,104,0.3378981947898865,0,,,,,,,,
2,Subject01,file,Subject01,0.0,105,0.34970623254776,0,,,,,,,,
2,Subject01,file,Subject01,0.0,106,0.345846951007843,0,,,,,,,,
2,Subject01,file,Subject01,0.0,107,0.35395875573158264,0,,,,,,,,
2,Subject01,file,Subject01,0.0,108,0.31411322951316833,0,,,,,,,,
2,Subject01,file,Subject01,0.0,109,0.17795249819755554,0,,,,,,,,
